Activity Id;Date;Type;Route Name;Distance (km);Duration;Average Pace;Average Speed (km/h);Calories Burned;Climb (m);Average Heart Rate (bpm);Friend's Tagged;Notes;GPX File
c6ec1131-6e72-49c1-ae38-b44ca95524a2;05.11.2012 00:31;Running;;9.09;50:19:00;05:32;10.84;589;73;152;;;2012-11-05-003125.gpx
269179db-6f27-4743-a28d-f74392db0f67;07.06.2015 19:01;Running;;1.96;10:51;05:32;10.85;138;16;146;;;2015-06-07-190126.gpx
9a0afe6c-c031-4da0-b295-a71ad2789a3f;17.08.2014 17:44;Running;;21.36;01:58:04;05:32;10.85;1403;187;154;;;2014-08-17-174434.gpx
26d4e0bb-7cf5-4792-a620-bc47b0fda3ea;04.09.2013 21:21;Running;;5.43;30:00:00;05:32;10.85;342;41;134;;;2013-09-04-212156.gpx
37ba26dc-2daf-487b-b105-e29ab300ac88;03.02.2016 13:41;Cycling;;3.47;19:08;05:32;10.86;106;19;;;;2016-02-03-134152.gpx
a2a92032-bd34-49fa-a5bb-8c7b2c066bff;29.10.2015 22:04;Running;;1.76;09:44;05:32;10.86;137;33;143;;;2015-10-29-220459.gpx
c0f20d7e-df74-477e-a09c-199d368d2c08;08.06.2015 22:45;Running;;4.69;26:03:00;05:33;10.81;351;102;155;;;2015-06-08-224504.gpx
e4f8c86b-3449-48ed-b0b5-a4f051fa0f54;09.01.2015 06:35;Running;;4.11;22:49;05:33;10.81;286.261139;118;135;;;2015-01-09-063526.gpx
4cba6a68-cec4-44c1-9838-092ac0d0710e;06.10.2013 23:07;Running;;6.09;33:49:00;05:33;10.81;387;61;142;;;2013-10-06-230714.gpx
8e9eeb20-1d0f-46f2-a8c9-a1ec39a2c83d;25.05.2013 14:37;Running;;10.04;55:45:00;05:33;10.81;642;92;112;;;2013-05-25-143746.gpx
b853f0ff-6963-4450-9de2-a3790b55f371;15.06.2016 17:03;Cycling;;5.29;29:20:00;05:33;10.82;176;53;;;;2016-06-15-170323.gpx
98c89258-d628-4ef4-bf36-4d0dbe78d6eb;11.01.2013 20:30;Running;;10.87;01:00:16;05:33;10.82;696;80;121;;;2013-01-11-203005.gpx
2ddf1f59-8d54-47a2-b07a-61fbfeb1e546;16.07.2014 19:58;Running;;14.75;01:22:10;05:34;10.77;648;27;127;;;2014-07-16-195830.gpx
acd4c016-bd64-483a-87bc-1d217faac85d;19.07.2013 02:36;Running;;1.26;07:01;05:34;10.77;79;6;116;;;2013-07-19-023618.gpx
cb5a1c6f-147e-4f5d-8dd1-9e9dc8d6b50e;31.05.2014 12:24;Running;;10.04;55:55:00;05:34;10.78;515;40;129;;;2014-05-31-122403.gpx
69aeb786-290f-4601-a53d-8658740467a8;16.09.2013 13:19;Running;;6.57;36:35:00;05:34;10.78;421;56;117;;;2013-09-16-131918.gpx
88bf053b-dfa9-416c-8fd6-e4b254c57991;02.04.2017 10:42;Running;;21.51;01:59:39;05:34;10.79;1530;315;116;;;2017-04-02-104250.gpx
cecc5d60-b47a-4bc0-8ea9-790e9ad39876;23.08.2013 20:07;Running;;10.96;01:00:59;05:34;10.79;707;109;126;;;2013-08-23-200729.gpx
f71fd86e-85e6-453c-8a15-16841212556b;17.03.2013 22:30;Running;;10.04;55:52:00;05:34;10.79;627;72;121;;;2013-03-17-223001.gpx
99537e8c-5e91-41be-8468-1e2817d70b73;15.11.2012 23:57;Running;;9.04;50:16:00;05:34;10.79;572;67;138;;;2012-11-15-235710.gpx
e39ac95b-35eb-4a25-b992-61469d4c0d51;30.09.2015 18:29;Running;;5.98;33:24:00;05:35;10.74;430;88;141;;;2015-09-30-182941.gpx
18e4fc1e-86b0-4536-b03f-8fe9a014cf14;02.12.2014 05:52;Running;;9.93;55:30:00;05:35;10.74;699;45;140;;;2014-12-02-055200.gpx
d93fac79-4eb1-4202-94d2-2ba9e690f066;30.08.2013 21:16;Running;;6.45;35:57:00;05:35;10.76;407;42;151;;;2013-08-30-211638.gpx
2e098591-79a9-4e3f-b404-9f2522ffca36;25.08.2013 02:21;Running;;6.46;36:02:00;05:35;10.76;409;65;121;;;2013-08-25-022157.gpx
57680a5c-f0ce-4cdc-b7d5-4cc5e349bd98;07.04.2013 22:47;Running;;10.02;56:10:00;05:36;10.7;644;75;136;;;2013-04-07-224739.gpx
fb3f2f6c-a857-45ca-bc07-7982041865b5;18.02.2013 23:10;Running;;8.97;50:14:00;05:36;10.72;555;66;158;;;2013-02-18-231014.gpx
c4656d19-5bd4-4a12-8469-14ee5c3c3c6b;12.02.2016 09:03;Cycling;;39.85;03:42:50;05:36;10.73;2346;2316;;;;2016-02-12-090308.gpx
66b2891d-fa1e-4fdc-a957-ce73f49e8560;03.09.2013 05:06;Running;;10.39;58:23:00;05:37;10.67;644;71;146;;;2013-09-03-050628.gpx
142796aa-5f3c-4b25-8ad3-d7ed55b395a8;07.12.2012 05:22;Running;;6.25;35:09:00;05:37;10.67;402;55;159;;;2012-12-07-052201.gpx
15737a62-ae99-4ea1-b61f-06c9c0c90b35;19.11.2014 22:43;Running;;4.26;23:56;05:37;10.68;298.6235271;105;112;;;2014-11-19-224326.gpx
e5f9d3f6-b5f3-4063-9bf9-0aa6ae129222;16.09.2014 07:53;Running;;2.01;11:16;05:37;10.68;135;13;145;;;2014-09-16-075324.gpx
14d295ba-33f0-4bf4-b6dd-01877ae93090;07.11.2015 19:41;Meditation;;0;25:00:00;;;30.41666667;0;;;;
5785c7f7-d86d-4c61-a03b-39501d7f14ee;17.12.2012 10:39;Running;;8.22;46:12:00;05:37;10.68;521;62;157;;;2012-12-17-103948.gpx
69a9a911-6ec2-43ca-a60f-48dab57a90e6;21.04.2013 02:33;Running;;5.06;28:23:00;05:37;10.7;316;37;124;;Running home from work. Faster than yesterday, but still breaks bc of running nose. ;2013-04-21-023308.gpx
a459bfc2-6b34-494a-9e54-973df654fed3;08.10.2015 08:04;Running;Acropolis run;2.04;11:30;05:38;10.64;146;13;139;;;2015-10-08-080400.gpx
ec819912-4a13-4e10-a3d4-5401f4926509;31.10.2015 11:30;Walking;;15.61;04:30:00;17:18;3.47;880;29;;Käsh,;;2015-10-31-113000.gpx
44171209-9066-4bc7-9a13-69cba7bd31cf;16.05.2013 09:11;Running;;7.84;44:14:00;05:38;10.64;481;57;129;;;2013-05-16-091117.gpx
b88f2aaa-962f-4d59-8c88-620c87d6b530;11.01.2016 19:59;Cycling;;6.3;35:28:00;05:38;10.65;202;53;;;;2016-01-11-195941.gpx
a39e2ee4-fa9c-4e0a-a976-716e815ec596;29.10.2015 21:43;Strength Training;;0;15:00;;;91.25;0;;;;
b621e519-7715-46c8-9dd2-f40e1452e678;28.11.2012 22:49;Running;;16.04;01:30:19;05:38;10.65;1001;116;119;;Wanted to run 9km, ran 16. Feel better. ;2012-11-28-224939.gpx
d845e01e-75a6-41a3-a1ee-7d727fba41bf;14.10.2012 15:16;Running;;5.39;30:20:00;05:38;10.65;349;41;150;;;2012-10-14-151630.gpx
a7b4e48a-dad0-4d92-8893-3c0bbe8f7e69;17.12.2015 09:45;Cycling;;93.3;08:44:59;05:38;10.66;3211;896;;;;2015-12-17-094500.gpx
16503305-ed71-44f7-87a3-c0c88e87cb53;09.10.2013 22:23;Running;;5.35;30:05:00;05:38;10.66;336;38;149;;;2013-10-09-222313.gpx
1de9eed5-9d11-4d83-b53d-f4b8755ddfe3;20.02.2013 00:17;Running;;9;50:39:00;05:38;10.66;559;69;146;;;2013-02-20-001712.gpx
9a7922bb-a3aa-4b18-8432-65bc9ddd013a;18.09.2012 02:48;Running;;5.37;30:13:00;05:38;10.66;369;32;133;;;2012-09-18-024836.gpx
6644c958-8aae-429e-8c90-ca4d457ce8a8;21.07.2016 21:15;Running;;10.09;56:58:00;05:39;10.62;707;75;150;;;2016-07-21-211504.gpx
1d6e115b-7f6e-4ff2-b7f1-88592cde08b7;23.08.2014 18:51;Running;;21.34;02:00:30;05:39;10.63;1530;596;135;;;2014-08-23-185112.gpx
1731da38-4410-463e-8219-4e0cbde1a728;09.11.2011 04:30;Running;;5.23;29:31:00;05:39;10.63;367;0;141;;First a lot of short breaks, after 20min everything went fine, mind wandered off, pretty good.;
93ebfddd-671e-4d28-8260-be02f4fbf5a1;28.10.2011 00:10;Running;;5.03;28:22:00;05:39;10.63;329;21;154;;Pretty well. After 3km burning lungs and urge to puke, but thereafter everything went fine.;2011-10-28-001000.gpx
004b58a3-a7e3-4b1f-8d28-8447f6bb741c;27.04.2017 17:37;Running;;2.8;15:53;05:40;10.58;192;33;156;;;2017-04-27-173738.gpx
f151d927-edc9-419c-aaa5-957bd31858f4;12.05.2014 02:25;Running;;5.31;30:04:00;05:40;10.58;332;50;140;;;2014-05-12-022542.gpx
4a34d959-8f00-49ac-9cc7-5c78a54dde40;09.03.2016 16:30;Cycling;;5.59;31:40:00;05:40;10.59;131;30;;;;2016-03-09-163041.gpx
edfc2bdd-7faf-4dd8-9ee7-fd4301f169f0;10.07.2013 21:12;Running;;10;56:38:00;05:40;10.59;643;90;159;;;2013-07-10-211225.gpx
a9c819f8-d415-45c1-9c5a-399e11e2ebc4;19.10.2015 18:47;Strength Training;;0;03:25;;;20.21527778;0;;;;
34ae1069-1dd0-4579-8814-dfca153dac33;16.10.2015 17:05;Strength Training;;0;30:00:00;;;177.5;0;;;;
fc18d3d7-ede2-4b05-81f0-a1a74cfda7c6;06.04.2013 15:32;Running;;21.19;02:00:01;05:40;10.59;1343;160;138;;;2013-04-06-153202.gpx
8366adf5-d919-4ed0-8321-18fd9d738979;31.10.2011 00:38;Running;;5.09;28:48:00;05:40;10.6;304;19;146;;Pretty well, very short breaks.;2011-10-31-003800.gpx
94673026-d5d4-4093-b69e-491603ff149f;19.10.2011 06:57;Running;;3.32;18:46;05:40;10.6;241;0;148;;Huffin n puffin but higher average speed. Music: The XX and Chase & Status.;2011-10-19-065700.gpx
61be2116-78dc-43c9-a980-ab11a9fa2a17;10.06.2017 18:27;Running;;4.56;25:53:00;05:41;10.57;306;35;135;;;2017-06-10-182713.gpx
e3d498d1-986b-4a80-b3df-68a2355eba83;15.07.2016 19:16;Running;;5.43;30:50:00;05:41;10.57;368;40;140;;;2016-07-15-191607.gpx
dcec9bc5-7058-448a-8159-4f4cd52cc86e;11.11.2015 08:19;Running;;3.36;19:04;05:41;10.57;254;17;145;;;2015-11-11-081951.gpx
4745ed01-c021-4fdb-8525-28018e0c98e6;25.04.2013 21:26;Running;;4.35;24:40:00;05:41;10.57;269;37;147;;;2013-04-25-212604.gpx
f13dcc5a-661b-4fa8-9cce-1b88ca038c0e;18.03.2016 12:02;Cycling;;17.62;01:40:30;05:42;10.52;597;125;;;;2016-03-18-120233.gpx
b72529b7-1eba-43e9-849f-510c77c31ae7;23.02.2016 18:15;Cycling;;3.93;22:22;05:42;10.54;125;26;;;;2016-02-23-181508.gpx
7cdf2bed-ccab-423f-aa99-b991d3f4e8ed;20.10.2015 14:55;Cycling;;1.3;07:25;05:43;10.49;36;11;;;;2015-10-20-145532.gpx
ffbff4fc-1fc2-40d9-a893-85bcdb8394a4;17.01.2015 21:46;Running;;9.89;56:35:00;05:43;10.49;683.7889138;182;159;;;2015-01-17-214615.gpx
0501be7f-1236-41f4-88d5-887c1e49ba1e;19.07.2014 03:14;Running;;5.43;31:02:00;05:43;10.49;270;26;134;;;2014-07-19-031450.gpx
28f473a6-de2d-4c0e-9455-706799355050;29.08.2014 20:43;Running;;10.09;57:37:00;05:43;10.5;649;74;119;;;2014-08-29-204327.gpx
352f7d69-ab65-42be-99e9-4164d20dbafe;23.05.2018 23:23;Running;;5.86;33:39:00;05:44;10.45;360;32;138;;;2018-05-23-232307.gpx
f0e7543d-dc90-4d2f-a0bc-fece61f2a206;03.05.2016 21:01;Running;;11.48;01:05:52;05:44;10.45;805;73;139;;;2016-05-03-210126.gpx
f187af2e-1fd3-4779-9d7c-920e5d281ee9;13.02.2013 23:48;Running;;8.74;50:09:00;05:44;10.45;540;75;131;;;2013-02-13-234810.gpx
68971113-4124-4583-9be8-0cdc7a5931c1;21.05.2013 05:38;Running;;5.67;32:30:00;05:44;10.46;356;43;112;;;2013-05-21-053839.gpx
08e00958-12a5-49d7-9e56-a3502c16d1b9;10.04.2013 22:00;Running;;10;57:23:00;05:44;10.46;629;75;124;;;2013-04-10-220038.gpx
515716f5-af7c-4599-84a1-f94d9e11b032;28.08.2016 12:02;Running;;4.14;23:41;05:44;10.47;295;29;144;;;2016-08-28-120215.gpx
07d22e83-c69a-420c-ba0e-8a5003db9fa6;24.02.2016 09:33;Cycling;;26.59;02:32:22;05:44;10.47;976;225;;;;2016-02-24-093335.gpx
1bf8f62a-4c8a-4333-94a8-75e15985308b;03.02.2016 21:10;Running;;1.95;11:10;05:44;10.47;136;16;150;;;2016-02-03-211033.gpx
e6205b3e-5190-48d1-b498-2dd9d34be8b4;21.06.2014 01:11;Running;;5.42;31:01:00;05:44;10.47;355;50;146;;;2014-06-21-011111.gpx
57f2dfff-939f-4519-b9b1-485cd3e23202;18.11.2011 06:07;Running;;6.85;39:25:00;05:45;10.42;480;2;127;;;2011-11-18-060700.gpx
56aba867-91e1-422d-bf23-dcdb0b3f3eba;25.09.2015 09:20;Cycling;;5.07;29:08:00;05:45;10.43;186;44;;;;2015-09-25-092037.gpx
8e3dcd2c-a6bc-4b96-abd5-f670f9870fdc;17.08.2014 02:30;Running;;5.39;31:00:00;05:45;10.43;349;55;154;;;2014-08-17-023038.gpx
22ddfe29-b3a9-4c67-b0b2-3d252c53179b;20.07.2014 02:53;Running;;5.28;30:24:00;05:45;10.43;338;43;120;;;2014-07-20-025310.gpx
e6ed3b99-46f3-42c3-9179-54bfba6bebed;03.10.2014 18:26;Running;;7.09;40:44:00;05:45;10.44;484;61;152;;;2014-10-03-182600.gpx
aaa81620-caf1-407c-a030-9fc3a1a69962;08.07.2013 23:31;Running;;10.57;01:00:43;05:45;10.45;671;82;119;;;2013-07-08-233156.gpx
70153ca3-f7bd-47b6-bb99-7a4a108b20da;24.06.2014 22:33;Running;;4.93;28:24:00;05:46;10.4;313;37;111;;;2014-06-24-223358.gpx
46e8c16d-ee93-4e0f-96a0-4c153031667b;27.05.2013 21:54;Running;;20.64;01:59:01;05:46;10.4;1276;116;138;;;2013-05-27-215430.gpx
504ee465-a1d3-48ac-9c12-27fd9a19d60b;28.10.2010 05:28;Running;Kleine Runde F'hain;2.47;14:16;05:46;10.4;85;3;152;;;2010-10-28-052805.gpx
22d31804-59f3-42ed-96d9-1c66fcaa5748;10.08.2013 10:52;Running;;9.11;52:45:00;05:47;10.36;573;82;111;;;2013-08-10-105227.gpx
0d80205b-3967-48c1-a094-2702fa7b67b7;31.07.2013 00:16;Running;;5.01;28:59:00;05:47;10.37;315;49;153;;;2013-07-31-001612.gpx
fa6e1bdb-6d7b-4151-b0dd-69b7ec6714e4;23.12.2015 10:43;Cycling;;55.44;05:20:28;05:47;10.38;1929;483;;;;2015-12-23-104300.gpx
2efe770c-a50a-45e3-b19e-b0d82fc931a8;15.08.2013 00:08;Running;;8.14;47:02:00;05:47;10.38;512;71;129;;;2013-08-15-000851.gpx
3d97dbdd-1d3c-4027-a65e-0c7e0bd1e311;16.07.2013 21:24;Running;;11.48;01:06:18;05:47;10.39;728;106;111;;;2013-07-16-212437.gpx
1dc358d5-9e77-45d6-b9bc-a86fbcbd64c9;09.06.2013 02:30;Running;;5.17;30:00:00;05:48;10.33;326;49;115;;;2013-06-09-023014.gpx
ae2f4ef9-a661-4c57-9d32-ac78469ddb5d;09.01.2016 19:14;Cycling;;2.5;14:29;05:48;10.34;85;18;;;;2016-01-09-191413.gpx
bdbe7f05-6fd6-4a6f-b447-a56a669c6518;23.10.2012 22:48;Running;;6.09;35:20:00;05:48;10.34;387;46;123;;Bad run: had dinner 2h before running, still bad idea. Big break bc i lost my nose piercing. ;2012-10-23-224854.gpx
6e83cc17-5e05-4c71-8a93-3299ad854704;10.10.2012 21:56;Running;;10.01;58:04:00;05:48;10.34;673;37;135;;;2012-10-10-215612.gpx
e64cd4bb-385f-42cc-bde0-8cf275fc9728;19.02.2018 07:05;Running;;3.43;19:52;05:48;10.36;236;31;137;;;2018-02-19-070534.gpx
abf5768e-a991-408d-9714-a87b5ac39fae;16.10.2013 20:37;Running;;8.46;48:58:00;05:48;10.36;545;80;160;;;2013-10-16-203719.gpx
071a833e-0ddd-4bac-9b83-7ce71513d095;18.11.2014 06:14;Running;;7.35;42:50:00;05:49;10.3;517.9540435;1104;119;;;2014-11-18-061455.gpx
35a62cea-3871-4311-883c-3165762c75c7;09.09.2015 20:34;Yoga;;0;11:35;;;39.92292361;1;;Käsh,;;
5d88bd0b-3d43-4b03-b82a-236853a5342a;21.09.2012 03:45;Running;;6.04;35:07:00;05:49;10.32;408;45;145;;3-4 stops bc running nose, no pains, steady running wo sprints. ;2012-09-21-034519.gpx
f169caa7-875c-4b36-a61e-10f09603b2ed;20.02.2018 06:54;Running;;5.01;29:07:00;05:49;10.33;322;47;149;;;2018-02-20-065452.gpx
7fcfb8c1-9e76-42b6-88ba-7b74141b765e;16.11.2015 17:37;Cycling;;13.55;01:18:42;05:49;10.33;512;102;;;;2015-11-16-173712.gpx
5b25e5c8-8d4d-4c18-9acb-9058ce4acec3;27.11.2014 23:23;Running;;5.29;30:44:00;05:49;10.33;363.6558995;158;114;;;2014-11-27-232311.gpx
70a4c92f-e7f6-40a5-8068-3d0314dff807;06.08.2013 06:32;Running;;7.79;45:13:00;05:49;10.33;493;76;158;;;2013-08-06-063259.gpx
f0555773-5e35-46b9-b211-d0e57f424ba0;28.08.2013 21:30;Running;;20;01:56:50;05:50;10.27;1253;124;152;;;2013-08-28-213003.gpx
633c5547-a57a-40c6-9a86-48ba6f28a183;02.08.2013 02:20;Running;;6.71;39:07:00;05:50;10.29;416;57;156;;;2013-08-02-022050.gpx
8f3fc802-3eff-4619-800a-ced7419b4664;31.05.2013 20:06;Running;;6.03;35:07:00;05:50;10.29;368;31;133;;;2013-05-31-200640.gpx
